studyid,workflowid,threshold,numerator,denominator,log_denominator
AA-AA-000-0000,kri0001,7,8.01064140034491,23.0184107040229,3.13629436111989
AA-AA-000-0000,kri0001,7,8.10546964513175,24.1985898576518,3.18629436111989
AA-AA-000-0000,kri0001,7,8.20223564135137,25.4392780904073,3.23629436111989
AA-AA-000-0000,kri0001,7,8.30099226273779,26.7435777691171,3.28629436111989
AA-AA-000-0000,kri0001,7,8.40179411636956,28.1147503223572,3.33629436111989
AA-AA-000-0000,kri0001,7,8.50469760715957,29.5562243957226,3.38629436111989
AA-AA-000-0000,kri0001,7,8.60976100497487,31.0716044252271,3.43629436111989
AA-AA-000-0000,kri0001,7,8.71704451450154,32.6646796502706,3.48629436111989
AA-AA-000-0000,kri0001,7,8.82661034797471,34.3394335887116,3.53629436111989
AA-AA-000-0000,kri0001,7,8.93852280089937,36.1000539977365,3.58629436111989
AA-AA-000-0000,kri0001,7,9.05284833089363,37.9509433454341,3.63629436111989
AA-AA-000-0000,kri0001,7,9.16965563979175,39.8967298192589,3.68629436111989
AA-AA-000-0000,kri0001,7,9.28901575915117,41.9422788989103,3.73629436111989
AA-AA-000-0000,kri0001,7,9.41100213931382,44.0927055225664,3.78629436111989
AA-AA-000-0000,kri0001,7,9.53569074217962,46.3533868768936,3.83629436111989
AA-AA-000-0000,kri0001,7,9.66316013785688,48.7299758428139,3.88629436111989
AA-AA-000-0000,kri0001,7,9.79349160536227,51.2284151306521,3.93629436111989
AA-AA-000-0000,kri0001,7,9.92676923755105,53.8549521400068,3.98629436111989
AA-AA-000-0000,kri0001,7,10.0630800504666,56.6161545815032,4.03629436111989
AA-AA-000-0000,kri0001,7,10.2025140973072,59.5189268994913,4.08629436111989
AA-AA-000-0000,kri0001,7,10.3451645872173,62.5705275367527,4.13629436111989
AA-AA-000-0000,kri0001,7,10.4911280091199,65.7785870843882,4.18629436111989
AA-AA-000-0000,kri0001,7,10.6405042608178,69.1511273622706,4.23629436111989
AA-AA-000-0000,kri0001,7,10.7933967836009,72.6965814777723,4.28629436111989
AA-AA-000-0000,kri0001,7,10.9499127026088,76.4238149129266,4.33629436111989
AA-AA-000-0000,kri0001,7,11.1101629732087,80.3421476927507,4.38629436111989
AA-AA-000-0000,kri0001,7,11.2742625336636,84.4613776901625,4.43629436111989
AA-AA-000-0000,kri0001,7,11.4423304643739,88.7918051257665,4.48629436111989
AA-AA-000-0000,kri0001,7,11.6144901539945,93.3442583237709,4.53629436111989
AA-AA-000-0000,kri0001,7,11.790869472739,98.1301207884373,4.58629436111989
AA-AA-000-0000,kri0001,7,11.9716009532006,103.161359668772,4.63629436111989
AA-AA-000-0000,kri0001,7,12.156821979034,108.450555682632,4.68629436111989
AA-AA-000-0000,kri0001,7,12.3466749818579,114.010934575069,4.73629436111989
AA-AA-000-0000,kri0001,7,12.5413076467558,119.856400189588,4.78629436111989
AA-AA-000-0000,kri0001,7,12.7408731267719,126.001569234992,4.83629436111989
AA-AA-000-0000,kri0001,7,12.9455302668147,132.461807834769,4.88629436111989
AA-AA-000-0000,kri0001,7,13.1554438374043,139.253269950408,4.93629436111989
AA-AA-000-0000,kri0001,7,13.3707847787172,146.392937774712,4.98629436111989
AA-AA-000-0000,kri0001,7,13.5917304554054,153.898664196129,5.03629436111989
AA-AA-000-0000,kri0001,7,13.8184649226905,161.789217440269,5.08629436111989
AA-AA-000-0000,kri0001,7,14.0511792042545,170.084328000251,5.13629436111989
AA-AA-000-0000,kri0001,7,14.2900715824778,178.804737973203,5.18629436111989
AA-AA-000-0000,kri0001,7,14.5353479015972,187.972252926317,5.23629436111989
AA-AA-000-0000,kri0001,7,14.7872218843887,197.609796422121,5.28629436111989
AA-AA-000-0000,kri0001,7,15.0459154630045,207.741467339326,5.33629436111989
AA-AA-000-0000,kri0001,7,15.3116591246276,218.392600132577,5.38629436111989
AA-AA-000-0000,kri0001,7,15.5846922726366,229.589828181785,5.43629436111989
AA-AA-000-0000,kri0001,7,15.8652636040089,241.361150389448,5.48629436111989
AA-AA-000-0000,kri0001,7,16.1536315037232,253.736001192493,5.53629436111989
AA-AA-000-0000,kri0001,7,16.4500644569617,266.7453241637,5.58629436111989
AA-AA-000-0000,kri0001,7,16.7548414799482,280.421649386751,5.63629436111989
AA-AA-000-0000,kri0001,7,17.0682525703009,294.799174798383,5.68629436111989
AA-AA-000-0000,kri0001,7,17.3905991778202,309.913851701043,5.73629436111989
AA-AA-000-0000,kri0001,7,17.722194696676,325.803474659873,5.78629436111989
AA-AA-000-0000,kri0001,7,18.0633649800071,342.507776008802,5.83629436111989
AA-AA-000-0000,kri0001,7,18.4144488779918,360.068525202087,5.88629436111989
AA-AA-000-0000,kri0001,7,18.7757988005031,378.529633259697,5.93629436111989
AA-AA-000-0000,kri0001,7,19.147781305514,397.937262567735,5.98629436111989
AA-AA-000-0000,kri0001,7,19.5307777144747,418.339942308457,6.03629436111989
AA-AA-000-0000,kri0001,7,19.9251847559444,439.788689808494,6.08629436111989
AA-AA-000-0000,kri0001,7,20.3314152388211,462.337138108751,6.13629436111989
AA-AA-000-0000,kri0001,7,20.7498987565786,486.04167007494,6.18629436111989
AA-AA-000-0000,kri0001,7,21.1810824239888,510.961559384115,6.23629436111989
AA-AA-000-0000,kri0001,7,21.6254316478788,537.159118739742,6.28629436111989
AA-AA-000-0000,kri0001,7,22.0834309335469,564.699855685907,6.33629436111989
AA-AA-000-0000,kri0001,7,22.5555847285428,593.652636410307,6.38629436111989
AA-AA-000-0000,kri0001,7,23.0424183055979,624.089857945581,6.43629436111989
AA-AA-000-0000,kri0001,7,23.5444786865792,656.087629199607,6.48629436111989
AA-AA-000-0000,kri0001,7,24.0623356094335,689.725961267418,6.53629436111989
AA-AA-000-0000,kri0001,7,24.5965825401808,725.088967500604,6.58629436111989
AA-AA-000-0000,kri0001,7,25.1478377321195,762.26507383452,6.63629436111989
AA-AA-000-0000,kri0001,7,25.7167453345097,801.347239899168,6.68629436111989
AA-AA-000-0000,kri0001,7,26.303976553111,842.433191466698,6.73629436111989
AA-AA-000-0000,kri0001,7,26.9102308650696,885.625664816749,6.78629436111989
AA-AA-000-0000,kri0001,7,27.5362372907667,931.032663630648,6.83629436111989
AA-AA-000-0000,kri0001,7,28.182755725374,978.767729056882,6.88629436111989
AA-AA-000-0000,kri0001,7,28.8505783329892,1028.9502236231,6.93629436111989
AA-AA-000-0000,kri0001,7,29.5405310063699,1081.70562970461,6.98629436111989
AA-AA-000-0000,kri0001,7,30.2534748954302,1137.16586329568,7.03629436111989
AA-AA-000-0000,kri0001,7,30.990308007817,1195.46960386824,7.08629436111989
AA-AA-000-0000,kri0001,7,31.7519668850477,1256.76264114278,7.13629436111989
AA-AA-000-0000,kri0001,7,32.5394283578602,1321.1982396386,7.18629436111989
AA-AA-000-0000,kri0001,7,33.3537113846037,1388.93752191494,7.23629436111989
AA-AA-000-0000,kri0001,7,34.1958789766877,1460.14987146132,7.28629436111989
AA-AA-000-0000,kri0001,7,35.0670402153008,1535.01335624445,7.33629436111989
AA-AA-000-0000,kri0001,7,35.9683523638196,1613.71517397094,7.38629436111989
AA-AA-000-0000,kri0001,7,36.9010230805421,1696.45212017906,7.43629436111989
AA-AA-000-0000,kri0001,7,37.8663127366078,1783.43108033007,7.48629436111989
AA-AA-000-0000,kri0001,7,38.8655368442036,1874.86954712967,7.53629436111989
AA-AA-000-0000,kri0001,7,39.9000686004062,1970.99616437302,7.58629436111989
AA-AA-000-0000,kri0001,7,40.9713415522721,2072.05129867337,7.63629436111989
AA-AA-000-0000,kri0001,7,42.0808523890601,2178.28764050372,7.68629436111989
AA-AA-000-0000,kri0001,7,43.2301638677627,2289.97083605468,7.73629436111989
AA-AA-000-0000,kri0001,7,44.4209078784218,2407.38015148833,7.78629436111989
AA-AA-000-0000,kri0001,7,45.654788656023,2530.80917124901,7.83629436111989
AA-AA-000-0000,kri0001,7,46.9335861460973,2660.56653217745,7.88629436111989
AA-AA-000-0000,kri0001,7,48.2591595315025,2796.97669526354,7.93629436111989
AA-AA-000-0000,kri0001,7,49.6334509282326,2940.38075696789,7.98629436111989
AA-AA-000-0000,kri0001,7,51.0584892584769,3091.1373021406,8.03629436111989
AA-AA-000-0000,kri0001,7,52.5363943095629,3249.62330067017,8.08629436111989
AA-AA-000-0000,kri0001,7,54.0693809878358,3416.23505010461,8.13629436111989
AA-AA-000-0000,kri0001,7,55.6597637769708,3591.38916660167,8.18629436111989
AA-AA-000-0000,kri0001,7,57.3099614106839,3775.52362668631,8.23629436111989
AA-AA-000-0000,kri0001,7,59.0225017702925,3969.09886242011,8.28629436111989
AA-AA-000-0000,kri0001,7,60.8000270180898,4172.59891272121,8.33629436111989
AA-AA-000-0000,kri0001,7,62.645298978038,4386.53263371384,8.38629436111989
AA-AA-000-0000,kri0001,7,64.5612047758462,4611.43497113356,8.43629436111989
AA-AA-000-0000,kri0001,7,66.5507627510936,4847.86829797031,8.48629436111989
AA-AA-000-0000,kri0001,7,68.6171286546792,5096.42382069382,8.53629436111989
AA-AA-000-0000,kri0001,7,70.7636021455303,5357.72305757767,8.58629436111989
AA-AA-000-0000,kri0001,7,72.9936336011894,5632.41939281878,8.63629436111989
AA-AA-000-0000,kri0001,7,75.3108312576104,5921.19971033819,8.68629436111989
AA-AA-000-0000,kri0001,7,77.7189686942573,6224.78611134862,8.73629436111989
AA-AA-000-0000,kri0001,7,80.2219926813798,6543.93771998371,8.78629436111989
AA-AA-000-0000,kri0001,7,82.8240314071746,6879.45258150369,8.83629436111989
AA-AA-000-0000,kri0001,7,85.5294031034112,7232.16965782425,8.88629436111989
AA-AA-000-0000,kri0001,7,88.3426250890088,7602.97092535832,8.93629436111989
AA-AA-000-0000,kri0001,7,91.2684232520154,7992.78358041647,8.98629436111989
AA-AA-000-0000,kri0001,7,94.3117419914411,8402.58235768071,9.03629436111989
AA-AA-000-0000,kri0001,7,97.4777546414503,8833.39196754883,9.08629436111989
AA-AA-000-0000,kri0001,7,100.77187440153,9286.28965844423,9.13629436111989
AA-AA-000-0000,kri0001,7,104.199765797406,9762.40791049801,9.18629436111989
AA-AA-000-0000,kri0001,7,107.767356698696,10262.9372673392,9.23629436111989
AA-AA-000-0000,kri0001,7,111.480850920582,10789.129313074,9.28629436111989
AA-AA-000-0000,kri0001,7,115.346741438096,11342.299801898,9.33629436111989
AA-AA-000-0000,kri0001,7,119.371824243049,11923.8319481669,9.38629436111989
AA-AA-000-0000,kri0001,7,123.5632128751,12535.1798851529,9.43629436111989
AA-AA-000-0000,kri0001,7,127.928353659997,13177.8723011354,9.48629436111989
AA-AA-000-0000,kri0001,7,132.475041689671,13853.5162619178,9.53629436111989
AA-AA-000-0000,kri0001,7,137.211437580555,14563.8012293294,9.58629436111989
AA-AA-000-0000,kri0001,7,142.14608504829,15310.5032857596,9.63629436111989
AA-AA-000-0000,kri0001,7,147.287929338863,16095.4895752892,9.68629436111989
AA-AA-000-0000,kri0001,7,152.646336558191,16920.7229725232,9.73629436111989
AA-AA-000-0000,kri0001,7,158.231113944236,17788.2669907994,9.78629436111989
AA-AA-000-0000,kri0001,7,164.05253112789,18700.2909420471,9.83629436111989
AA-AA-000-0000,kri0001,7,170.121342431174,19659.0753611965,9.88629436111989
AA-AA-000-0000,kri0001,7,176.448810253651,20667.0177087039,9.93629436111989
AA-AA-000-0000,kri0001,7,183.04672960049,21726.6383654519,9.98629436111989
AA-AA-000-0000,kri0001,7,189.927453808226,22840.586935014,10.0362943611199
AA-AA-000-0000,kri0001,7,197.103921527032,24011.6488690441,10.0862943611199
AA-AA-000-0000,kri0001,7,204.589685021209,25242.7524323561,10.1362943611199
AA-AA-000-0000,kri0001,7,212.39893985265,26536.9760251115,10.1862943611199
AA-AA-000-0000,kri0001,7,220.546556015212,27897.5558804233,10.2362943611199
AA-AA-000-0000,kri0001,7,229.048110591267,29327.894156624,10.2862943611199
AA-AA-000-0000,kri0001,7,237.919922005249,30831.5674444341,10.3362943611199
AA-AA-000-0000,kri0001,7,247.179085952656,32412.3357103015,10.3862943611199
AA-AA-000-0000,kri0001,7,256.84351308686,34074.1516982764,10.4362943611199
AA-AA-000-0000,kri0001,7,266.931968550129,35821.17081393,10.4862943611199
AA-AA-000-0000,kri0001,7,277.464113439503,37657.7615150331,10.5362943611199
AA-AA-000-0000,kri0001,7,288.460548302673,39588.5162349756,10.5862943611199
AA-AA-000-0000,kri0001,7,299.942858763653,41618.2628662429,10.6362943611199
AA-AA-000-0000,kri0001,7,311.933663382986,43752.0768326607,10.6862943611199
AA-AA-000-0000,kri0001,7,324.456663862368,45995.2937805993,10.7362943611199
AA-AA-000-0000,kri0001,7,337.536697709008,48353.522920868,10.7862943611199
AA-AA-000-0000,kri0001,0,0.0248386054252304,3.80491769800286,1.33629436111989
AA-AA-000-0000,kri0001,0,0.0260652047571259,4,1.38629436111989
AA-AA-000-0000,kri0001,0,0.0273523769712444,4.2050843855041,1.43629436111989
AA-AA-000-0000,kri0001,0,0.0287031133247677,4.42068367230259,1.48629436111989
AA-AA-000-0000,kri0001,0,0.0301205527914665,4.64733697091313,1.53629436111989
AA-AA-000-0000,kri0001,0,0.0316079893563554,4.88561103264068,1.58629436111989
AA-AA-000-0000,kri0001,0,0.033168879670579,5.13610166675097,1.63629436111989
AA-AA-000-0000,kri0001,0,0.0348068510843173,5.39943523030401,1.68629436111989
AA-AA-000-0000,kri0001,0,0.0365257100763782,5.67627019437303,1.73629436111989
AA-AA-000-0000,kri0001,0,0.0383294511000664,5.96729879056508,1.78629436111989
AA-AA-000-0000,kri0001,0,0.0402222658658867,6.27324874196068,1.83629436111989
AA-AA-000-0000,kri0001,0,0.0422085530826523,6.59488508280051,1.88629436111989
AA-AA-000-0000,kri0001,0,0.0442929286796359,6.93301207146958,1.93629436111989
AA-AA-000-0000,kri0001,0,0.04648023653352,7.28847520156204,1.98629436111989
AA-AA-000-0000,kri0001,0,0.0487755597250728,7.66216331605559,2.03629436111989
AA-AA-000-0000,kri0001,0,0.0511842323517102,8.05501082988191,2.08629436111989
AA-AA-000-0000,kri0001,0,0.0537118519233959,8.4680000664507,2.13629436111989
AA-AA-000-0000,kri0001,0,0.0563642923706838,8.90216371396987,2.18629436111989
AA-AA-000-0000,kri0001,0,0.0591477176951351,9.35858740770396,2.23629436111989
AA-AA-000-0000,kri0001,0,0.0620685962938305,9.8384124446278,2.28629436111989
AA-AA-000-0000,kri0001,0,0.065133715991266,10.3428386372634,2.33629436111989
AA-AA-000-0000,kri0001,0,0.0683501998135664,10.8731273138362,2.38629436111989
AA-AA-000-0000,kri0001,0,0.0717255225416726,11.4306044722527,2.43629436111989
AA-AA-000-0000,kri0001,0,0.0752675280819716,12.0166640957857,2.48629436111989
AA-AA-000-0000,kri0001,0,0.0789844476947367,12.6327716387591,2.53629436111989
AA-AA-000-0000,kri0001,0,0.0828849191227374,13.2804676909462,2.58629436111989
AA-AA-000-0000,kri0001,0,0.0869780066644756,13.9613718298474,2.63629436111989
AA-AA-000-0000,kri0001,0,0.0912732222386911,14.677186670477,2.68629436111989
AA-AA-000-0000,kri0001,0,0.0957805474890936,15.4297021227879,2.73629436111989
AA-AA-000-0000,kri0001,0,0.100510456980686,16.2207998673787,2.78629436111989
AA-AA-000-0000,kri0001,0,0.105473942541585,17.0524580606753,2.83629436111989
AA-AA-000-0000,kri0001,0,0.110682538806916,17.9267562813523,2.88629436111989
AA-AA-000-0000,kri0001,0,0.116148350024126,18.845880730363,2.93629436111989
AA-AA-000-0000,kri0001,0,0.121884078182021,19.8121296975805,2.98629436111989
AA-AA-000-0000,kri0001,0,0.127903052528902,20.8279193087194,3.03629436111989
AA-AA-000-0000,kri0001,0,0.134219260548374,21.8957895669088,3.08629436111989
AA-AA-000-0000,kri0001,0,0.140847380464837,23.0184107040229,3.13629436111989
AA-AA-000-0000,kri0001,0,0.147802815354185,24.1985898576518,3.18629436111989
AA-AA-000-0000,kri0001,0,0.155101728938986,25.4392780904073,3.23629436111989
AA-AA-000-0000,kri0001,0,0.162761083151326,26.7435777691171,3.28629436111989
AA-AA-000-0000,kri0001,0,0.170798677550616,28.1147503223572,3.33629436111989
AA-AA-000-0000,kri0001,0,0.179233190687952,29.5562243957226,3.38629436111989
AA-AA-000-0000,kri0001,0,0.188084223513169,31.0716044252271,3.43629436111989
AA-AA-000-0000,kri0001,0,0.197372344925452,32.6646796502706,3.48629436111989
AA-AA-000-0000,kri0001,0,0.207119139573363,34.3394335887116,3.53629436111989
AA-AA-000-0000,kri0001,0,0.217347258015366,36.1000539977365,3.58629436111989
AA-AA-000-0000,kri0001,0,0.228080469357423,37.9509433454341,3.63629436111989
AA-AA-000-0000,kri0001,0,0.239343716489971,39.8967298192589,3.68629436111989
AA-AA-000-0000,kri0001,0,0.251163174052664,41.9422788989103,3.73629436111989
AA-AA-000-0000,kri0001,0,0.263566309261568,44.0927055225664,3.78629436111989
AA-AA-000-0000,kri0001,0,0.276581945740176,46.3533868768936,3.83629436111989
AA-AA-000-0000,kri0001,0,0.290240330502577,48.7299758428139,3.88629436111989
AA-AA-000-0000,kri0001,0,0.304573204244432,51.2284151306521,3.93629436111989
AA-AA-000-0000,kri0001,0,0.319613875105123,53.8549521400068,3.98629436111989
AA-AA-000-0000,kri0001,0,0.335397296072479,56.6161545815032,4.03629436111989
AA-AA-000-0000,kri0001,0,0.351960146209958,59.5189268994913,4.08629436111989
AA-AA-000-0000,kri0001,0,0.369340915895056,62.5705275367527,4.13629436111989
AA-AA-000-0000,kri0001,0,0.38757999626703,65.7785870843882,4.18629436111989
AA-AA-000-0000,kri0001,0,0.40671977309179,69.1511273622706,4.23629436111989
AA-AA-000-0000,kri0001,0,0.426804725262105,72.6965814777723,4.28629436111989
AA-AA-000-0000,kri0001,0,0.447881528162019,76.4238149129266,4.33629436111989
AA-AA-000-0000,kri0001,0,0.469999162135697,80.3421476927507,4.38629436111989
AA-AA-000-0000,kri0001,0,0.493209026312753,84.4613776901625,4.43629436111989
AA-AA-000-0000,kri0001,0,0.517565058054596,88.7918051257665,4.48629436111989
AA-AA-000-0000,kri0001,0,0.54312385829937,93.3442583237709,4.53629436111989
AA-AA-000-0000,kri0001,0,0.569944823096764,98.1301207884373,4.58629436111989
AA-AA-000-0000,kri0001,0,0.598090281638396,103.161359668772,4.63629436111989
AA-AA-000-0000,kri0001,0,0.627625641104497,108.450555682632,4.68629436111989
AA-AA-000-0000,kri0001,0,0.658619538663546,114.010934575069,4.73629436111989
AA-AA-000-0000,kri0001,0,0.691144000978062,119.856400189588,4.78629436111989
AA-AA-000-0000,kri0001,0,0.725274611587226,126.001569234992,4.83629436111989
AA-AA-000-0000,kri0001,0,0.761090686555348,132.461807834769,4.88629436111989
AA-AA-000-0000,kri0001,0,0.798675458794307,139.253269950408,4.93629436111989
AA-AA-000-0000,kri0001,0,0.838116271488376,146.392937774712,4.98629436111989
AA-AA-000-0000,kri0001,0,0.879504781070888,153.898664196129,5.03629436111989
AA-AA-000-0000,kri0001,0,0.92293717022445,161.789217440269,5.08629436111989
AA-AA-000-0000,kri0001,0,0.968514371399717,170.084328000251,5.13629436111989
AA-AA-000-0000,kri0001,0,1.01634230137212,178.804737973203,5.18629436111989
AA-AA-000-0000,kri0001,0,1.06653210738167,187.972252926317,5.23629436111989
AA-AA-000-0000,kri0001,0,1.11920042542785,197.609796422121,5.28629436111989
AA-AA-000-0000,kri0001,0,1.17446965131975,207.741467339326,5.33629436111989
AA-AA-000-0000,kri0001,0,1.23246822511153,218.392600132577,5.38629436111989
AA-AA-000-0000,kri0001,0,1.29333092958401,229.589828181785,5.43629436111989
AA-AA-000-0000,kri0001,0,1.35719920346609,241.361150389448,5.48629436111989
AA-AA-000-0000,kri0001,0,1.424221470124,253.736001192493,5.53629436111989
AA-AA-000-0000,kri0001,0,1.4945534824821,266.7453241637,5.58629436111989
AA-AA-000-0000,kri0001,0,1.56835868497678,280.421649386751,5.63629436111989
AA-AA-000-0000,kri0001,0,1.64580859338472,294.799174798383,5.68629436111989
AA-AA-000-0000,kri0001,0,1.72708319340807,309.913851701043,5.73629436111989
AA-AA-000-0000,kri0001,0,1.81237135894294,325.803474659873,5.78629436111989
AA-AA-000-0000,kri0001,0,1.90187129100304,342.507776008802,5.83629436111989
AA-AA-000-0000,kri0001,0,1.99579097831874,360.068525202087,5.88629436111989
AA-AA-000-0000,kri0001,0,2.09434868068161,378.529633259697,5.93629436111989
AA-AA-000-0000,kri0001,0,2.19777343615805,397.937262567735,5.98629436111989
AA-AA-000-0000,kri0001,0,2.30630559335037,418.339942308457,6.03629436111989
AA-AA-000-0000,kri0001,0,2.4201973699425,439.788689808494,6.08629436111989
AA-AA-000-0000,kri0001,0,2.5397134388282,462.337138108751,6.13629436111989
AA-AA-000-0000,kri0001,0,2.66513154318394,486.04167007494,6.18629436111989
AA-AA-000-0000,kri0001,0,2.79674314191574,510.961559384115,6.23629436111989
AA-AA-000-0000,kri0001,0,2.93485408698001,537.159118739742,6.28629436111989
AA-AA-000-0000,kri0001,0,3.07978533415235,564.699855685907,6.33629436111989
AA-AA-000-0000,kri0001,0,3.23187368889611,593.652636410307,6.38629436111989
AA-AA-000-0000,kri0001,0,3.39147258906399,624.089857945581,6.43629436111989
AA-AA-000-0000,kri0001,0,3.5589529262516,656.087629199607,6.48629436111989
AA-AA-000-0000,kri0001,0,3.73470390771183,689.725961267418,6.53629436111989
AA-AA-000-0000,kri0001,0,3.91913396083282,725.088967500604,6.58629436111989
AA-AA-000-0000,kri0001,0,4.11267168228168,762.26507383452,6.63629436111989
AA-AA-000-0000,kri0001,0,4.31576683401947,801.347239899168,6.68629436111989
AA-AA-000-0000,kri0001,0,4.52889138850221,842.433191466698,6.73629436111989
AA-AA-000-0000,kri0001,0,4.75254062549686,885.625664816749,6.78629436111989
AA-AA-000-0000,kri0001,0,4.98723428306102,931.032663630648,6.83629436111989
AA-AA-000-0000,kri0001,0,5.23351776536132,978.767729056882,6.88629436111989
AA-AA-000-0000,kri0001,0,5.49196341013712,1028.9502236231,6.93629436111989
AA-AA-000-0000,kri0001,0,5.76317181875518,1081.70562970461,6.98629436111989
AA-AA-000-0000,kri0001,0,6.04777325194608,1137.16586329568,7.03629436111989
AA-AA-000-0000,kri0001,0,6.346429094466,1195.46960386824,7.08629436111989
AA-AA-000-0000,kri0001,0,6.65983339208759,1256.76264114278,7.13629436111989
AA-AA-000-0000,kri0001,0,6.9887144644916,1321.1982396386,7.18629436111989
AA-AA-000-0000,kri0001,0,7.33383659780774,1388.93752191494,7.23629436111989
AA-AA-000-0000,kri0001,0,7.69600182073785,1460.14987146132,7.28629436111989
AA-AA-000-0000,kri0001,0,8.07605176838887,1535.01335624445,7.33629436111989
AA-AA-000-0000,kri0001,0,8.47486963814725,1613.71517397094,7.38629436111989
AA-AA-000-0000,kri0001,0,8.89338224213963,1696.45212017906,7.43629436111989
AA-AA-000-0000,kri0001,0,9.33256216105,1783.43108033007,7.48629436111989
AA-AA-000-0000,kri0001,0,9.79343000429811,1874.86954712967,7.53629436111989
AA-AA-000-0000,kri0001,0,10.2770567818319,1970.99616437302,7.58629436111989
AA-AA-000-0000,kri0001,0,10.7845663930455,2072.05129867337,7.63629436111989
AA-AA-000-0000,kri0001,0,11.3171382386071,2178.28764050372,7.68629436111989
AA-AA-000-0000,kri0001,0,11.876009961266,2289.97083605468,7.73629436111989
AA-AA-000-0000,kri0001,0,12.4624803220084,2407.38015148833,7.78629436111989
AA-AA-000-0000,kri0001,0,13.0779122182456,2530.80917124901,7.83629436111989
AA-AA-000-0000,kri0001,0,13.7237358510488,2660.56653217745,7.88629436111989
AA-AA-000-0000,kri0001,0,14.401452048791,2796.97669526354,7.93629436111989
AA-AA-000-0000,kri0001,0,15.1126357549192,2940.38075696789,7.98629436111989
AA-AA-000-0000,kri0001,0,15.8589396879627,3091.1373021406,8.03629436111989
AA-AA-000-0000,kri0001,0,16.6420981822824,3249.62330067017,8.08629436111989
AA-AA-000-0000,kri0001,0,17.4639312184878,3416.23505010461,8.13629436111989
AA-AA-000-0000,kri0001,0,18.3263486528864,3591.38916660167,8.18629436111989
AA-AA-000-0000,kri0001,0,19.2313546557951,3775.52362668631,8.23629436111989
AA-AA-000-0000,kri0001,0,20.1810523690283,3969.09886242011,8.28629436111989
AA-AA-000-0000,kri0001,0,21.1776487933852,4172.59891272121,8.33629436111989
AA-AA-000-0000,kri0001,0,22.2234599174951,4386.53263371384,8.38629436111989
AA-AA-000-0000,kri0001,0,23.3209160999391,4611.43497113356,8.43629436111989
AA-AA-000-0000,kri0001,0,24.4725677171559,4847.86829797031,8.48629436111989
AA-AA-000-0000,kri0001,0,25.6810910902571,5096.42382069382,8.53629436111989
AA-AA-000-0000,kri0001,0,26.9492947045251,5357.72305757767,8.58629436111989
AA-AA-000-0000,kri0001,0,28.2801257360471,5632.41939281878,8.63629436111989
AA-AA-000-0000,kri0001,0,29.6766769006515,5921.19971033819,8.68629436111989
AA-AA-000-0000,kri0001,0,31.1421936410656,6224.78611134862,8.73629436111989
AA-AA-000-0000,kri0001,0,32.6800816689937,6543.93771998371,8.78629436111989
AA-AA-000-0000,kri0001,0,34.293914879644,6879.45258150369,8.83629436111989
AA-AA-000-0000,kri0001,0,35.9874436570979,7232.16965782425,8.88629436111989
AA-AA-000-0000,kri0001,0,37.7646035898204,7602.97092535832,8.93629436111989
AA-AA-000-0000,kri0001,0,39.6295246165669,7992.78358041647,8.98629436111989
AA-AA-000-0000,kri0001,0,41.5865406239406,8402.58235768071,9.03629436111989
AA-AA-000-0000,kri0001,0,43.6401995179039,8833.39196754883,9.08629436111989
AA-AA-000-0000,kri0001,0,45.7952737926485,9286.28965844423,9.13629436111989
AA-AA-000-0000,kri0001,0,48.0567716213863,9762.40791049801,9.18629436111989
AA-AA-000-0000,kri0001,0,50.4299484948338,10262.9372673392,9.23629436111989
AA-AA-000-0000,kri0001,0,52.9203194344379,10789.129313074,9.28629436111989
AA-AA-000-0000,kri0001,0,55.5336718087237,11342.299801898,9.33629436111989
AA-AA-000-0000,kri0001,0,58.2760787825504,11923.8319481669,9.38629436111989
AA-AA-000-0000,kri0001,0,61.1539134305276,12535.1798851529,9.43629436111989
AA-AA-000-0000,kri0001,0,64.1738635473923,13177.8723011354,9.48629436111989
AA-AA-000-0000,kri0001,0,67.3429471897624,13853.5162619178,9.53629436111989
AA-AA-000-0000,kri0001,0,70.6685289853864,14563.8012293294,9.58629436111989
AA-AA-000-0000,kri0001,0,74.1583372477883,15310.5032857596,9.63629436111989
AA-AA-000-0000,kri0001,0,77.8204819360813,16095.4895752892,9.68629436111989
AA-AA-000-0000,kri0001,0,81.6634735016876,16920.7229725232,9.73629436111989
AA-AA-000-0000,kri0001,0,85.6962426657602,17788.2669907994,9.78629436111989
AA-AA-000-0000,kri0001,0,89.9281611732702,18700.2909420471,9.83629436111989
AA-AA-000-0000,kri0001,0,94.3690635719885,19659.0753611965,9.88629436111989
AA-AA-000-0000,kri0001,0,99.0292700669722,20667.0177087039,9.93629436111989
AA-AA-000-0000,kri0001,0,103.919610503672,21726.6383654519,9.98629436111989
AA-AA-000-0000,kri0001,0,109.051449535391,22840.586935014,10.0362943611199
AA-AA-000-0000,kri0001,0,114.436713033577,24011.6488690441,10.0862943611199
AA-AA-000-0000,kri0001,0,120.087915802341,25242.7524323561,10.1362943611199
AA-AA-000-0000,kri0001,0,126.018190661582,26536.9760251115,10.1862943611199
AA-AA-000-0000,kri0001,0,132.241318966329,27897.5558804233,10.2362943611199
AA-AA-000-0000,kri0001,0,138.771762633198,29327.894156624,10.2862943611199
AA-AA-000-0000,kri0001,0,145.624697748426,30831.5674444341,10.3362943611199
AA-AA-000-0000,kri0001,0,152.816049835538,32412.3357103015,10.3862943611199
